Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected,Rate_Gap,Latency_Score,Packet_Loss_Score,Jitter_Score,Rate_Score,QoS_Probability,Efficiency_Index,Latency_Stress_Ratio,Mobility_Jitter_Impact,Bandwidth_Usage_Ratio,Aggregated_QoS_Score,Latency_Gap_Calc,Packet_Loss_Gap_Calc,Jitter_Gap_Calc,Rate_Gap_Calc,congestion_class
0.0,1000.0,1.0,1000.0,0,1,1283.3200869273635,672.7259327624283,0.0,0.7563886915326063,4,0,327.27406723757167,0.0,0.2436113084673936,0,283.3200869273637,0.5810959679660656,0.5,0.5606034065713505,0.5703599988343017,0.5530148433429294,1283320086927.3635,0.3272740672372444,0.0,1.2833200869260804,0.5656670681509869,327.27406723757167,0.0,0.24361130846739365,283.3200869273635,1
0.0,1000.0,1.0,1000.0,0,1,5480.850671943094,2896.788536662969,0.0006141665088359,914.7239779345211,4,0,-1896.788536662969,-0.0006141665088359,-913.7239779345211,0,4480.850671943094,0.1304723805852267,4.53978687024344e-05,4.53978687024344e-05,0.988803015904794,0.2798415480568564,3080.6690542687,-1.896788536661072,0.0,5.480850671937613,0.3488434763661396,-1896.788536662969,-0.0006141665088359,-913.7239779345211,4480.850671943094,3
1e-06,1.0,1000.0,1000.0,0,0,1017.5521273198344,0.5754052728193494,2.147219751347584e-07,765.4201015779585,0,1,0.4245947271806506,7.852780248652415e-07,234.57989842204157,0,17.552127319834426,0.6045822031612746,0.6866477638253979,0.5583775212645244,0.5043879191790545,0.5884988518575629,8169686936.147322,0.4245947267560558,0.0,1.0175521273188168,0.5734895376536709,0.4245947271806506,7.852780248652415e-07,234.57989842204154,17.552127319834426,1
1e-06,1.0,1000.0,1000.0,0,0,5978.287684044468,2089.0072589848983,0.0004587139303913,1720.6671817328452,0,1,-2088.0072589848983,-0.0004577139303912,-720.6671817328452,0,4978.287684044468,4.53978687024344e-05,4.53978687024344e-05,0.3272460818888181,0.9931612473705964,0.3301245312492048,6238.711911164305,-2088.007256896891,0.0,5.97828768403849,0.3634202895232937,-2088.0072589848983,-0.00045771393039129997,-720.6671817328452,4978.287684044468,2
0.0,1000.0,1.0,1000.0,0,1,1270.431778956552,785.2579358248674,0.0,0.1381068050092292,4,0,214.74206417513253,0.0,0.8618931949907708,1,270.4317789565521,0.5534801578038225,0.5,0.703056045035647,0.5671989029973963,0.5809337764592164,1270431778956.552,0.2147420641749178,0.0,1.2704317789552817,0.5821629430278774,214.74206417513255,0.0,0.8618931949907708,270.4317789565521,1
1e-07,0.1,1.0,1000.0,0,0,1450.8788756347092,0.0841707443002144,7.49110717027571e-08,0.1564736142317587,0,1,0.0158292556997855,2.5088928297242894e-08,0.8435263857682413,0,450.8788756347092,0.5394907149014601,0.561783934956011,0.6992073932329875,0.6108481741755091,0.6028325543164919,198605775550.89932,0.1582925554149302,0.0,1.4508788756332582,0.5950706103554353,0.015829255699785605,2.508892829724289e-08,0.8435263857682413,450.8788756347092,0
0.0,1000.0,1.0,1000.0,0,1,1096.6773824681186,668.4789480017666,0.0,0.144467498083696,4,0,331.52105199823336,0.0,0.855532501916304,0,96.6773824681186,0.5821294261328919,0.5,0.7017264214937095,0.5241505382632747,0.5770015964724691,1096677382468.1184,0.3315210519979018,0.0,1.096677382467022,0.5804422162308811,331.52105199823336,0.0,0.855532501916304,96.6773824681186,1
1e-07,0.1,1.0,1000.0,0,0,1081.7325660934491,0.087207353016208,8.04491308672498e-08,0.8318668085701496,0,1,0.0127926469837919,1.9550869132750212e-08,0.1681331914298504,1,81.73256609344912,0.5319380729853564,0.5482426946295881,0.541934557796224,0.5204217743064435,0.535634274929403,134950789308.47153,0.1279264685586551,0.0,1.0817325660923671,0.5321129425082792,0.012792646983792011,1.9550869132750195e-08,0.1681331914298504,81.73256609344912,1
1e-05,1000.0,1.0,1000.0,0,0,7353.335096322746,2100.398452644032,0.0005269435283398,1379.0176724553062,2,1,-1100.3984526440322,-0.0005169435283397,-1378.0176724553062,0,6353.335096322746,0.2496652438260754,4.53978687024344e-05,4.53978687024344e-05,0.9982620943044204,0.3120045334669752,6643.831239254322,-1.1003984526429318,0.0,7.353335096315392,0.399358345182367,-1100.3984526440322,-0.0005169435283397999,-1378.0176724553062,6353.335096322746,2
1e-06,1000.0,1.0,1000.0,1,0,1000.770202539353,776.0022991401164,7.731726605358816e-07,0.1244963659005151,1,1,223.9977008598836,2.2682733946411835e-07,0.8755036340994848,0,0.7702025393530221,0.5557664466577038,0.5564090173058207,0.7058895977064441,0.5001925506253194,0.5795644030738221,1667992.6984415683,0.2239977008596596,0.1244963659005151,1.0007702025383522,0.5691831651225483,223.9977008598836,2.2682733946411832e-07,0.8755036340994848,0.7702025393530221,1
1e-05,1000.0,1.0,1000.0,0,0,1240.2616533188889,655.4578581266408,8.5396335212761e-06,0.744052775917445,2,1,344.54214187335924,1.4603664787239016e-06,0.255947224082555,0,240.26165331888888,0.5852934398440549,0.5364407838868841,0.563639769970194,0.5597781286065968,0.5612880305769326,221579.3228878757,0.3445421418730147,0.0,1.2402616533176487,0.5684228469023282,344.54214187335924,1.4603664787239016e-06,0.255947224082555,240.26165331888888,1
1e-06,1.0,1000.0,1000.0,0,0,1161.9292727703753,0.5325611081756771,1.049404853883452e-07,693.605459329465,0,1,0.4674388918243228,8.950595146116548e-07,306.394540670535,0,161.9292727703753,0.6147773974691075,0.7097490059195543,0.5760049663377467,0.5403940919837621,0.6102313654275426,20425136760.8729,0.4674388913568839,0.0,1.1619292727692134,0.5942050804422764,0.46743889182432286,8.950595146116548e-07,306.394540670535,161.9292727703753,0
1e-09,1000.0,1.0,1000.0,1,0,1066.159290860831,669.3026403467113,8.434137790857666e-10,0.7289209688015769,1,1,330.6973596532887,1.5658622091423348e-10,0.2710790311984231,1,66.1592908608311,0.581929045507085,0.5195632853646893,0.5673577862831337,0.516533792382998,0.5463459773844765,1885342255.789527,0.330697359652958,0.7289209688015769,1.066159290859765,0.5531596417108291,330.6973596532887,1.565862209142335e-10,0.27107903119842314,66.1592908608311,1
1e-05,1000.0,1.0,1000.0,0,0,1020.0252287655808,745.4058703673793,2.670171782742202e-06,0.1653238004695824,2,1,254.5941296326207,7.329828217257799e-06,0.8346761995304176,0,20.025228765580778,0.5633069478718854,0.675443424068274,0.6973427786108353,0.5050061398999169,0.6102748226127279,512482.0805883618,0.2545941296323661,0.0,1.0200252287645608,0.5838375192477238,254.5941296326207,7.329828217257799e-06,0.8346761995304176,20.025228765580778,0
1e-06,1000.0,1.0,1000.0,1,0,1346.744770351249,558.7858116828135,5.686933128654813e-07,0.1978185434769086,1,1,441.21418831718654,4.313066871345187e-07,0.8021814565230914,0,346.7447703512489,0.6085483094567765,0.6060827846850432,0.6904409221709461,0.5858279722669018,0.6227249971449169,4237994.993639041,0.4412141883167453,0.1978185434769086,1.3467447703499025,0.6178641783654747,441.21418831718654,4.313066871345187e-07,0.8021814565230914,346.7447703512489,0
1e-06,1.0,1000.0,1000.0,0,0,1390.3377229757157,0.5434358007666078,7.457412390960891e-07,659.7151235896488,0,1,0.4565641992333922,2.5425876090391084e-07,340.2848764103512,1,390.33772297571545,0.612198792781147,0.5631619611684329,0.5842597211612272,0.5963639965833641,0.5889961179235428,3422264585.0497518,0.4565641987768279,0.0,1.3903377229743252,0.5969568564365567,0.4565641992333922,2.5425876090391084e-07,340.2848764103512,390.3377229757157,1
1e-07,0.1,1.0,1000.0,0,0,1009.5104838446788,0.0910222427843923,3.2630271252370176e-08,0.738827914609257,0,1,0.0089777572156077,6.736972874762981e-08,0.261172085390743,0,9.510483844678788,0.5224293297817673,0.6608371393441611,0.5649243944298902,0.5023776030401496,0.562642116648992,254279602378.54715,0.0897775712583013,0.0,1.0095104838436693,0.5387536056451458,0.008977757215607701,6.736972874762981e-08,0.261172085390743,9.510483844678788,1
1e-07,0.1,1.0,1000.0,0,0,1470.3031665298804,0.0720323314073913,5.115126164876732e-08,0.6107548402572753,0,1,0.0279676685926087,4.8848738351232686e-08,0.3892451597427246,0,470.3031665298804,0.5694669567192466,0.6186096042810383,0.5961009735794724,0.6154555093323519,0.5999082609780273,313862559191.6062,0.2796766831293201,0.0,1.47030316652841,0.5935045906314026,0.0279676685926087,4.884873835123267e-08,0.38924515974272467,470.3031665298804,1
1e-07,0.1,1.0,1000.0,0,0,916.5589723162128,450.9335143386792,0.0008153552296335,2506.6959115205264,0,1,-450.8335143386792,-0.0008152552296335,-2505.6959115205264,0,-83.44102768378718,4.53978687024344e-05,4.53978687024344e-05,4.53978687024344e-05,0.47915183778825,0.1198220078485893,2492.8780675781422,-4508.335098303441,0.0,0.9165589723152964,0.1437773298445667,-450.83351433867915,-0.0008152552296335,-2505.6959115205264,-83.44102768378718,2
1e-09,1000.0,1.0,1000.0,1,0,5388.371256610982,1324.082156053789,0.0003642254117997,1920.226552520865,1,1,-324.08215605378905,-0.0003642244117997,-1919.226552520865,0,4388.371256610982,0.4196812185629257,4.53978687024344e-05,4.53978687024344e-05,0.9877314437577293,0.3518758645145149,11173.065224974189,-0.3240821560534649,1920.226552520865,5.388371256605593,0.4642055399130997,-324.08215605378905,-0.0003642244117997,-1919.226552520865,4388.371256610982,1
1e-05,1000.0,1.0,1000.0,0,0,1023.638967391114,810.422161632383,4.723408939849269e-06,0.5678820742284598,2,1,189.577838367617,5.276591060150732e-06,0.4321179257715402,1,23.638967391113965,0.5472530224458297,0.6289246572101235,0.6063792958794736,0.5059094666657873,0.5721166105503035,267411.3525943807,0.1895778383674274,0.0,1.0236389673900903,0.5548423738749751,189.577838367617,5.276591060150732e-06,0.4321179257715402,23.638967391113965,1
1e-05,1000.0,1.0,1000.0,0,0,1152.67906470787,658.9522961726599,4.500392325375641e-06,0.873091533732311,2,1,341.0477038273401,5.49960767462436e-06,0.126908466267689,0,152.6790647078701,0.5844450002512823,0.6341137302516189,0.5316846025653864,0.5380957909915837,0.5720847810149677,388690.4837023673,0.341047703826999,0.0,1.1526790647067175,0.5649550309362272,341.0477038273401,5.49960767462436e-06,0.12690846626768904,152.6790647078701,1
1e-07,0.1,1.0,1000.0,0,0,1236.1398800504703,0.0724014483442102,8.713174765285236e-08,0.6527797396403616,0,1,0.0275985516557898,1.2868252347147646e-08,0.3472202603596384,1,236.1398800504703,0.5685617456262224,0.5318090918958209,0.5859433373055701,0.5587621652489488,0.5612690850191406,169138105779.2763,0.2759855137980429,0.0,1.2361398800492345,0.5654229244758697,0.02759855165578981,1.2868252347147633e-08,0.3472202603596384,236.1398800504703,1
1e-06,1000.0,1.0,1000.0,1,0,1361.3261330010253,624.1180424363017,4.1168679572086683e-07,0.2647971347906807,1,1,375.8819575636983,5.883132042791331e-07,0.7352028652093193,0,361.32613300102525,0.5928794984746409,0.6428430949048641,0.6759459653584171,0.5893614155142806,0.6252574935630507,5298181.305364937,0.3758819575633224,0.2647971347906807,1.361326132999664,0.6134337266063103,375.8819575636983,5.883132042791331e-07,0.7352028652093193,361.32613300102525,0
0.0,1000.0,1.0,1000.0,0,1,1486.512802914438,537.4413071294094,0.0,0.4772275424584209,4,0,462.55869287059056,0.0,0.5227724575415791,1,486.512802914438,0.6136209934059912,0.5,0.627795830625087,0.619284594443773,0.5901753546187128,1486512802914.438,0.462558692870128,0.0,1.4865128029129515,0.6067929418205459,462.55869287059056,0.0,0.5227724575415791,486.512802914438,1
1e-05,1000.0,1.0,1000.0,0,0,1228.2720778708333,574.5609119579989,3.072625403070908e-06,0.4439046021062615,2,1,425.4390880420011,6.927374596929093e-06,0.5560953978937385,1,228.2720778708333,0.6047840404988342,0.6665602164625738,0.6355486101085428,0.5568214949451835,0.6159285905037836,695742.669676774,0.4254390880415757,0.0,1.228272077869605,0.6027258083510546,425.4390880420011,6.927374596929093e-06,0.5560953978937385,228.2720778708333,0
1e-09,1000.0,1.0,1000.0,1,0,1268.5268076603456,587.3430190163646,1.2388894969040995e-10,0.8867812997519438,1,1,412.6569809836354,8.7611105030959e-10,0.1132187002480562,0,268.52680766034564,0.6017248016003048,0.6077956039063316,0.5282744785118934,0.5667312027082586,0.5761315216816971,17196793617.973873,0.4126569809832228,0.8867812997519438,1.2685268076590772,0.5771437375456114,412.65698098363544,8.761110503095901e-10,0.11321870024805625,268.52680766034564,1
1e-05,1000.0,1.0,1000.0,0,0,4003.2756409253752,1098.5428133657904,0.0004553146913964,1775.458851018118,2,1,-98.54281336579038,-0.0004453146913963,-1774.458851018118,0,3003.2756409253752,0.4753842131169835,4.53978687024344e-05,4.53978687024344e-05,0.9527218901509108,0.3570492247513248,8003.627027803676,-0.0985428133656918,0.0,4.003275640921372,0.4759838716526774,-98.54281336579038,-0.00044531469139639997,-1774.458851018118,3003.2756409253752,1
0.0,1000.0,1.0,1000.0,0,1,1243.597591163781,574.7645987645071,0.0,0.341774713485409,4,0,425.2354012354929,0.0,0.658225286514591,0,243.5975911637811,0.6047353541772973,0.5,0.658861610930187,0.5606000276831276,0.581049248197653,1243597591163.781,0.4252354012350676,0.0,1.2435975911625374,0.5918464721618947,425.2354012354929,0.0,0.658225286514591,243.5975911637811,1
1e-06,1000.0,1.0,1000.0,1,0,1211.847060914686,773.0534572649894,7.164737922405874e-07,0.2480118738752234,1,1,226.94654273501052,2.835262077594126e-07,0.7519881261247766,1,211.84706091468595,0.5564943663019756,0.5703410999940314,0.6796117473338307,0.552764576776287,0.5898029476015312,2187948.996898127,0.2269465427347836,0.2480118738752234,1.2118470609134742,0.5813835790198456,226.94654273501055,2.835262077594126e-07,0.7519881261247766,211.84706091468593,1
0.0,1000.0,1.0,1000.0,0,1,1032.963425509552,590.5146892892689,0.0,0.2455231266477222,4,0,409.4853107107312,0.0,0.7544768733522778,0,32.96342550955205,0.6009644595932528,0.5,0.6801534038049442,0.5082401102575453,0.5723394934139356,1032963425509.552,0.4094853107103217,0.0,1.0329634255085192,0.5788884976755536,409.48531071073114,0.0,0.7544768733522778,32.96342550955205,1
0.0,1000.0,1.0,1000.0,0,1,1197.694794709804,692.6487252359444,0.0,0.4536507962812178,4,0,307.3512747640556,0.0,0.5463492037187823,0,197.694794709804,0.5762386060354636,0.5,0.6332881641977501,0.5492633554983415,0.5646975314328888,1197694794709.804,0.3073512747637482,0.0,1.1976947947086063,0.571932081903238,307.3512747640556,0.0,0.5463492037187823,197.694794709804,1
1e-06,1000.0,1.0,1000.0,1,0,1385.3660819318989,920.1107233995142,3.903109900560849e-07,0.232243861358508,1,1,79.8892766004858,6.09689009943915e-07,0.767756138641492,0,385.36608193189886,0.5199617034867043,0.6477308931211841,0.6830353015371681,0.5951666819278318,0.6114736450182221,3857558.040051971,0.0798892766004059,0.232243861358508,1.3853660819305136,0.5879148355925834,79.8892766004858,6.09689009943915e-07,0.767756138641492,385.36608193189886,0
1e-05,1000.0,1.0,1000.0,0,0,1323.9425469864232,641.8519172652792,8.436620888388758e-06,0.1061919962049994,2,1,358.1480827347208,1.563379111611243e-06,0.8938080037950005,0,323.9425469864232,0.5885920633044961,0.539001180528699,0.7096753851384121,0.5802847794219987,0.6043883520984015,244492.5793063728,0.3581480827343626,0.0,1.3239425469850992,0.6053574542289503,358.1480827347208,1.563379111611243e-06,0.8938080037950006,323.94254698642317,0
1e-07,0.1,1.0,1000.0,0,0,1360.644101061438,0.0916718022964973,6.781107126973979e-08,0.5289989396830448,0,1,0.0083281977035026,3.2188928730260206e-08,0.4710010603169552,1,360.6441010614381,0.5208084683409064,0.5790079515846677,0.6156206664469387,0.5891963438156357,0.5761583575470371,188549838558.95517,0.083281976202207,0.0,1.3606441010600774,0.5661072189289078,0.00832819770350271,3.2188928730260206e-08,0.4710010603169552,360.64410106143805,1
1e-05,1000.0,1.0,1000.0,0,0,1039.8035054982668,520.5452834679378,1.5362165063337214e-06,0.2535338838219455,2,1,479.4547165320622,8.463783493666279e-06,0.7464661161780545,0,39.80350549826676,0.6176191057540582,0.6997890881782651,0.6784081963413024,0.5099495628024178,0.6264414882690109,1300288.708280334,0.4794547165315828,0.0,1.039803505497227,0.6056930592284356,479.4547165320622,8.463783493666279e-06,0.7464661161780545,39.80350549826676,0
1e-05,1000.0,1.0,1000.0,0,0,1301.4213303753236,774.6346972774537,8.08578130788541e-06,0.4597090404229479,2,1,225.3653027225463,1.9142186921145907e-06,0.5402909595770521,1,301.4213303753236,0.5561040682212551,0.5477051312735803,0.6318800996273743,0.5747899360174779,0.5776198087849219,207777.69032698893,0.2253653027223209,0.0,1.301421330374022,0.5760251411465783,225.3653027225463,1.9142186921145907e-06,0.5402909595770521,301.4213303753236,1
1e-06,1000.0,1.0,1000.0,1,0,1306.8024075327378,594.6196526283535,7.57682372417595e-07,0.1522271134403509,1,1,405.3803473716465,2.423176275824049e-07,0.8477728865596491,1,306.8024075327378,0.5999796572507239,0.5602250728687723,0.7000997458399456,0.5761045738171957,0.6091022624441593,2900564.4485642244,0.4053803473712411,0.1522271134403509,1.306802407531431,0.6088656915003146,405.3803473716465,2.423176275824049e-07,0.8477728865596491,306.8024075327378,0
0.0,1000.0,1.0,1000.0,0,1,1261.733714900861,664.06824524578,0.0,0.4317815020485341,4,0,335.93175475422004,0.0,0.568218497951466,0,261.73371490086106,0.5832019602989382,0.5,0.6383520011809722,0.5650624294668932,0.571654097736701,1261733714900.861,0.3359317547538841,0.0,1.2617337148995993,0.5804699131958377,335.93175475422004,0.0,0.568218497951466,261.73371490086106,1
1e-05,1000.0,1.0,1000.0,0,0,1187.1582030441657,805.2051576404937,2.899954448617995e-06,0.552779910099548,2,1,194.79484235950636,7.1000455513820055e-06,0.447220089900452,1,187.1582030441657,0.5485453031631615,0.6703864792251665,0.6099780823862352,0.5466534480333097,0.5938908282019681,508406.0236698328,0.1947948423593115,0.0,1.1871582030429786,0.5724484200750213,194.79484235950633,7.1000455513820055e-06,0.44722008990045203,187.1582030441657,1
1e-06,1.0,1000.0,1000.0,0,0,4960.223682467245,1694.488901359778,0.0005374385248663,2190.0278316446324,0,1,-1693.488901359778,-0.0005364385248663,-1190.0278316446324,0,3960.2236824672455,4.53978687024344e-05,4.53978687024344e-05,0.2332539581411167,0.9812975956478672,0.3036605873815972,5446.703544819643,-1693.488899666289,0.0,4.960223682462285,0.3410627692569348,-1693.488901359778,-0.0005364385248663,-1190.0278316446324,3960.2236824672455,1
1e-05,1000.0,1.0,1000.0,0,1,1403.088894051729,819.6559179367721,5.994321775570097e-06,0.6340423633316682,3,1,180.34408206322792,4.005678224429904e-06,0.3659576366683318,1,403.0888940517291,0.5449642185500537,0.598814455838974,0.5904818409214736,0.5994295733491806,0.5834225221649205,285570.58264152345,0.1803440820630475,0.0,1.403088894050326,0.5757923731929678,180.34408206322792,4.005678224429904e-06,0.3659576366683318,403.0888940517291,1
1e-05,1000.0,1.0,1000.0,0,1,1107.9518746436663,514.8740962080204,8.112391159415252e-06,0.6214264864103249,3,1,485.1259037919796,1.8876088405847488e-06,0.378573513589675,1,107.95187464366632,0.6189575495409831,0.5470459234290641,0.5935290056466762,0.526961790235529,0.5716235672130632,265259.4513103629,0.4851259037914944,0.0,1.1079518746425585,0.5790819503592936,485.12590379197957,1.8876088405847486e-06,0.37857351358967506,107.95187464366632,1
1e-05,1000.0,1.0,1000.0,0,0,1069.0986897527905,696.8622534314202,5.194409803699126e-06,0.8668456892969997,2,1,303.1377465685798,4.805590196300875e-06,0.1331543107030003,1,69.09868975279028,0.5752093852845916,0.6178685252860233,0.5332394806211646,0.5172678023724713,0.5608962983910628,295348.3349444605,0.3031377465682767,0.0,1.0690986897517212,0.5536988434784134,303.1377465685798,4.805590196300875e-06,0.13315431070300032,69.0986897527905,1
1e-07,0.1,1.0,1000.0,0,0,1058.114881559489,0.059035351009929,3.1832623143203195e-08,0.8736373540442294,0,1,0.040964648990071,6.81673768567968e-08,0.1263626459557706,1,58.11488155948905,0.6010031097474632,0.6626049638421113,0.5315486930971594,0.5145246327353371,0.5774203498555177,367496692491.5441,0.4096464858042452,0.0,1.058114881558431,0.5673288687232295,0.040964648990071004,6.81673768567968e-08,0.12636264595577062,58.11488155948905,1
1e-09,1000.0,1.0,1000.0,1,0,4517.087335530133,2790.471818753602,0.0005636495451079,2982.4337339385,1,1,-1790.4718187536018,-0.0005636485451078,-2981.4337339385,0,3517.087335530133,0.1430148868647866,4.53978687024344e-05,4.53978687024344e-05,0.9711700648723772,0.2785689368686422,2871.915684646866,-1.7904718187518114,2982.4337339385,4.517087335525615,0.3485705935682386,-1790.4718187536018,-0.0005636485451078999,-2981.4337339385,3517.087335530133,3
1e-09,1000.0,1.0,1000.0,1,0,1212.8086094095672,797.9054127612218,8.532597524394583e-10,0.7873857061368721,1,1,202.09458723877825,1.4674024756054163e-10,0.2126142938631279,0,212.80860940956725,0.5503523880670037,0.5183343069508939,0.5529542412197704,0.5530022747742134,0.5436608027529704,1778779717.0477548,0.2020945872385761,0.7873857061368721,1.2128086094083543,0.548465916598109,202.09458723877822,1.4674024756054173e-10,0.2126142938631279,212.80860940956723,1
1e-06,1000.0,1.0,1000.0,1,0,3927.967565721144,1723.9194556767295,0.0006583363646212,3222.772048834059,1,1,-723.9194556767295,-0.0006573363646212,-3221.772048834059,0,2927.967565721144,0.3265304766825493,4.53978687024344e-05,4.53978687024344e-05,0.949211783312559,0.3189582639331283,3461.0117738476724,-0.7239194556760056,3222.772048834059,3.927967565717216,0.4153893450273981,-723.9194556767295,-0.0006573363646212,-3221.772048834059,2927.967565721144,1
1e-05,1000.0,1.0,1000.0,0,1,1448.616395873771,826.3473568044761,1.5560784405554897e-06,0.340074211683429,3,1,173.65264319552386,8.44392155944451e-06,0.659925788316571,0,448.6163958737706,0.5433043942498558,0.6993716963303414,0.6592437174808465,0.610310219357772,0.6280575068547039,1126571.9422201526,0.1736526431953502,0.0,1.4486163958723222,0.6022007366364773,173.65264319552386,8.44392155944451e-06,0.659925788316571,448.6163958737709,0
1e-05,1000.0,1.0,1000.0,0,0,1425.9623064464463,740.39099917615,2.059681365627833e-06,0.749813193560079,2,1,259.60900082385,7.940318634372168e-06,0.250186806439921,1,425.9623064464463,0.5645401731169635,0.6886793714593082,0.5622224797217822,0.6049090934624973,0.6050877794401378,935075.3113189618,0.2596090008235904,0.0,1.4259623064450204,0.5886012303758219,259.60900082385,7.940318634372168e-06,0.250186806439921,425.9623064464463,0
1e-09,1000.0,1.0,1000.0,1,0,1078.089500910366,705.5906735611625,1.8211304551414424e-10,0.7218897210147652,1,1,294.4093264388375,8.178869544858558e-10,0.2781102789852347,1,78.08950091036604,0.5730752647246196,0.6008345174749548,0.5690828728309268,0.5195124607015896,0.5656262789330226,8325191183.3852,0.2944093264385431,0.7218897210147652,1.078089500909288,0.5589838704140055,294.4093264388375,8.178869544858558e-10,0.27811027898523477,78.08950091036604,1
1e-05,1000.0,1.0,1000.0,0,0,4330.982633413568,2299.833339162508,0.0004422713871883,894.8192984678545,2,1,-1299.833339162508,-0.0004322713871883,-893.8192984678545,0,3330.982633413568,0.2141930670398686,4.53978687024344e-05,4.53978687024344e-05,0.9654765374358002,0.2949401000532684,4257.956624067484,-1.299833339161208,0.0,4.330982633409237,0.3753338074072982,-1299.8333391625079,-0.0004322713871883,-893.8192984678545,3330.982633413568,2
1e-06,1000.0,1.0,1000.0,1,0,1033.963502163634,744.8312918128928,6.655239868319539e-07,0.8828600129194544,1,1,255.1687081871072,3.344760131680461e-07,0.1171399870805456,1,33.963502163634075,0.5634482845870301,0.582766815334968,0.5292515557785913,0.5084900594358449,0.5459891787841086,2085848.2333726813,0.255168708186852,0.8828600129194544,1.0339635021626,0.5420533243547806,255.1687081871072,3.344760131680461e-07,0.11713998708054563,33.963502163634075,1
1e-05,1000.0,1.0,1000.0,0,1,1053.255569142006,653.9443493843227,4.5423408967255056e-06,0.6249844493307519,3,1,346.05565061567734,5.457659103274495e-06,0.3750155506692481,1,53.255569142005925,0.5856607588094134,0.6331400177349104,0.5926703539903062,0.5133107464884523,0.5811954692557706,354579.07452789607,0.3460556506153313,0.0,1.0532555691409526,0.5701056000418533,346.05565061567734,5.457659103274495e-06,0.3750155506692481,53.255569142005925,1
0.0,1000.0,1.0,1000.0,0,1,1482.8683273254433,759.8036861626525,0.0,0.6882240613824921,4,0,240.19631383734747,0.0,0.3117759386175078,1,482.86832732544326,0.5597620271590417,0.5,0.5773186882317713,0.6184249593560309,0.563876418686711,1482868327325.443,0.2401963138371073,0.0,1.4828683273239605,0.5748960363167803,240.19631383734747,0.0,0.31177593861750785,482.86832732544326,1
1e-06,1.0,1000.0,1000.0,0,0,1288.6693946372525,0.7800545748828576,4.125190285629527e-07,363.6476225760714,0,1,0.2199454251171424,5.874809714370472e-07,636.3523774239286,0,288.66939463725225,0.5547657550582541,0.6426521859228648,0.653928445747161,0.5716703475463587,0.6057541835686597,3992316839.095843,0.2199454248971969,0.0,1.2886693946359635,0.588458314028928,0.21994542511714243,5.874809714370472e-07,636.3523774239286,288.6693946372525,0
1e-06,1.0,1000.0,1000.0,0,0,1376.9147417815532,0.6511020219280734,6.274516675290768e-07,170.64488287754597,0,1,0.3488979780719266,3.7254833247092313e-07,829.355117122454,1,376.9147417815532,0.5863503159014979,0.5919847096761002,0.6962185554664925,0.5931287611789418,0.616920585555758,3362141393.8352103,0.3488979777230285,0.0,1.3769147417801764,0.6109209367751902,0.3488979780719266,3.7254833247092313e-07,829.355117122454,376.9147417815532,0
1e-09,1000.0,1.0,1000.0,1,0,1411.1663646241063,597.2768538566626,7.058324492025102e-10,0.8822900289481511,1,1,402.72314614333743,2.9416755079748976e-10,0.1177099710518488,1,411.1663646241064,0.5993417490508519,0.5367047961765714,0.5293935616909887,0.6013675182023351,0.5667019062801868,3339427087.248785,0.4027231461429347,0.8822900289481511,1.4111663646226953,0.5796961470368962,402.72314614333743,2.9416755079748987e-10,0.11770997105184888,411.16636462410634,1
1e-06,1.0,1000.0,1000.0,0,0,1019.3668890209888,0.8569432617794199,8.488623585256034e-07,680.42336717103,0,1,0.14305673822058,1.5113764147439659e-07,319.57663282897,1,19.366889020988765,0.5357033155633156,0.5376751176739426,0.5792210708611947,0.5048415709262761,0.5393602687561823,1399408670.0598016,0.1430567380775233,0.0,1.0193668890199694,0.5353455234428424,0.14305673822058007,1.5113764147439656e-07,319.57663282897,19.366889020988765,1
0.0,1000.0,1.0,1000.0,0,1,1433.5997927488925,694.1448682542218,0.0,0.3827901632249733,4,0,305.8551317457782,0.0,0.6172098367750267,0,433.59979274889247,0.5758732247417955,0.5,0.6495837036954497,0.6067329372855509,0.583047466430699,1433599792748.8923,0.3058551317454723,0.0,1.4335997927474589,0.5922859118214735,305.8551317457782,0.0,0.6172098367750267,433.59979274889247,1
1e-05,1000.0,1.0,1000.0,0,0,8833.81825255205,1737.506883636167,0.0007249931906712,2338.638677533972,2,1,-737.506883636167,-0.0007149931906712,-2337.638677533972,0,7833.81825255205,0.3235495600611546,4.53978687024344e-05,4.53978687024344e-05,0.9996040467005136,0.3308111006247682,7012.744206046073,-0.7375068836354295,0.0,8.833818252543216,0.4293146573952267,-737.506883636167,-0.0007149931906712,-2337.638677533972,7833.81825255205,1
1e-06,1000.0,1.0,1000.0,1,0,3624.897749242082,1357.0238651355542,0.0002165276767139,1876.523922495501,1,1,-357.02386513555416,-0.0002155276767139,-1875.523922495501,0,2624.897749242082,0.4116801947004592,4.53978687024344e-05,4.53978687024344e-05,0.9324468683998148,0.3360544647094197,12336.582222203804,-0.3570238651351971,1876.523922495501,3.624897749238457,0.4444197577607388,-357.02386513555416,-0.0002155276767139,-1875.523922495501,2624.897749242082,1
